Epoch,Optimizer,Error
1773,ADAM,3.3786568913078834
1774,ADAM,3.5253091518393536
1775,ADAM,4.193819062079309
1776,ADAM,5.770452525704567
1777,ADAM,5.8402932352160635
1778,ADAM,6.27821375116738
1779,ADAM,8.63063533186443
1780,ADAM,4.289528569078118
1781,ADAM,9.107900226964867
1782,ADAM,3.789483666061148
1783,ADAM,5.5635645303440295
1784,ADAM,3.9807272673154057
1785,ADAM,5.089119144164542
1786,ADAM,3.5848382010573703
1787,ADAM,3.475943379426403
1788,ADAM,3.3874058042949766
1789,ADAM,3.3790145053138625
1790,ADAM,3.3623777827426737
1791,ADAM,3.381462427492881
1792,ADAM,3.41011617167179
1793,ADAM,3.380390244634677
1794,ADAM,3.3643647365079934
1795,ADAM,3.3518070429840967
1796,ADAM,3.345811895967332
1797,ADAM,3.343827528921474
1798,ADAM,3.3898100619693357
1799,ADAM,3.3600783031477963
1800,ADAM,3.3556812201568316
1801,ADAM,3.379866480179717
1802,ADAM,3.375004677299976
1803,ADAM,3.3689355250402095
1804,ADAM,3.3624681336092244
1805,ADAM,3.366836939993313
1806,ADAM,3.3244777050457173
1807,ADAM,3.3741948816596246
1808,ADAM,3.3708841184950216
1809,ADAM,3.3445034092370256
1810,ADAM,3.3281412066558813
1811,ADAM,3.3453563393315586
1812,ADAM,3.315316910135236
1813,ADAM,3.328945403022944
1814,ADAM,3.361190898563837
1815,ADAM,3.3593692204425176
1816,ADAM,3.31732830535672
1817,ADAM,3.3467318350325153
1818,ADAM,3.336300483786957
1819,ADAM,3.340025298386666
1820,ADAM,3.3422848728645436
1821,ADAM,3.343563699353763
1822,ADAM,3.373470516535849
1823,ADAM,3.343001134459314
1824,ADAM,3.3112374299668574
1825,ADAM,3.3120580714787535
1826,ADAM,3.3312194849554224
1827,ADAM,3.328343432159131
1828,ADAM,3.3134860485968605
1829,ADAM,3.317772436759619
1830,ADAM,3.4294164431492122
1831,ADAM,3.3921855689431117
1832,ADAM,4.067109794696077
1833,ADAM,3.5510533488152523
1834,ADAM,3.3155587301718485
1835,ADAM,3.345659241159989
1836,ADAM,3.3062999618647444
1837,ADAM,3.912253269420067
1838,ADAM,3.4382186630230507
1839,ADAM,4.067613635204025
1840,ADAM,3.763842425422699
1841,ADAM,3.674062387147229
1842,ADAM,3.4315778333054934
1843,ADAM,5.140898075370938
1844,ADAM,7.085660279394134
1845,ADAM,6.3435370560956725
1846,ADAM,6.512347643973794
1847,ADAM,4.31072085098777
1848,ADAM,3.733088885491297
1849,ADAM,3.2838616854723592
1850,ADAM,3.447895287034181
1851,ADAM,3.629304148363094
1852,ADAM,3.3682371546845244
1853,ADAM,4.7342224437839295
1854,ADAM,3.544585270556651
1855,ADAM,3.517963961676591
1856,ADAM,3.3621071979481023
1857,ADAM,3.349276847887161
1858,ADAM,3.3934614254541513
1859,ADAM,3.352448584345152
1860,ADAM,3.352366650003548
1861,ADAM,3.3516902207334747
1862,ADAM,3.3244820268765833
1863,ADAM,3.3249554480382395
1864,ADAM,3.345027123271529
1865,ADAM,3.31491550886746
1866,ADAM,3.333401407323909
1867,ADAM,3.3127750202599753
1868,ADAM,3.308965547631751
1869,ADAM,3.3249681664804176
1870,ADAM,3.364208112870954
1871,ADAM,3.312523189563303
1872,ADAM,3.350205482882968
1873,ADAM,3.3210344734152772
1874,ADAM,3.295404117798997
1875,ADAM,3.3136116097080706
1876,ADAM,3.30651566899673
1877,ADAM,3.3111931634773533
1878,ADAM,3.3117646839669446
1879,ADAM,3.3472361863324673
1880,ADAM,3.329911225420769
1881,ADAM,3.3233576569703986
1882,ADAM,3.3369385229113684
1883,ADAM,3.3486894728427736
1884,ADAM,3.315163441330894
1885,ADAM,3.4924129732675993
1886,ADAM,3.535518802114581
1887,ADAM,3.2559000192757304
1888,ADAM,3.282255644036848
1889,ADAM,3.311488742461084
1890,ADAM,3.298662561893629
1891,ADAM,3.3060240923389244
1892,ADAM,3.2956537140658626
1893,ADAM,3.2681853214757832
1894,ADAM,3.280381612240816
1895,ADAM,3.2995929898822083
1896,ADAM,3.294043179219145
1897,ADAM,3.3242197482940052
1898,ADAM,3.3046068156771438
1899,ADAM,3.333667754497555
1900,ADAM,3.282654860069171
1901,ADAM,3.3796741696738217
1902,ADAM,3.2963807667063607
1903,ADAM,3.2943342063850505
1904,ADAM,3.371014993106644
1905,ADAM,3.3351512384860786
1906,ADAM,3.295413638219406
1907,ADAM,3.3023582268672516
1908,ADAM,3.2631311615198566
1909,ADAM,3.277165594395086
1910,ADAM,3.2712653907762888
1911,ADAM,3.3808640977500763
1912,ADAM,3.2778646782740735
1913,ADAM,3.516482180000468
1914,ADAM,3.243713058215107
1915,ADAM,3.377989740471531
1916,ADAM,3.450226653571231
1917,ADAM,3.446000749063112
1918,ADAM,3.8294733281356828
1919,ADAM,5.263633754529534
1920,ADAM,6.302309342410739
1921,ADAM,5.609159998510867
1922,ADAM,7.023241428591346
1923,ADAM,6.509924092485944
1924,ADAM,6.598047599463095
1925,ADAM,8.415242193985662
1926,ADAM,4.269019930439821
1927,ADAM,6.820789134648079
1928,ADAM,4.0202391008123035
1929,ADAM,3.248412527284536
1930,ADAM,3.377276611466317
1931,ADAM,3.255436399542229
1932,ADAM,3.260307731163286
1933,ADAM,3.279838528015188
1934,ADAM,3.362457436685954
1935,ADAM,3.292173351252677
1936,ADAM,3.2452050526729144
1937,ADAM,3.2072386749746813
1938,ADAM,3.2705141899238237
1939,ADAM,3.2896686129751003
1940,ADAM,3.3062165223572597
1941,ADAM,3.2817742161773626
1942,ADAM,3.3098305088612827
1943,ADAM,3.2854765784922297
1944,ADAM,3.242683258703507
1945,ADAM,3.2637374237306367
1946,ADAM,3.2286579553832366
1947,ADAM,3.3061328355799144
1948,ADAM,3.254862662960692
1949,ADAM,3.263105240724151
1950,ADAM,3.2618956664301915
1951,ADAM,3.234763592425508
1952,ADAM,3.250278969350381
1953,ADAM,3.2777639750961
1954,ADAM,3.2996662366890726
1955,ADAM,3.258332244338966
1956,ADAM,3.2754377027292882
1957,ADAM,3.292440626523548
1958,ADAM,3.2575708768619323
1959,ADAM,3.2661717529177827
1960,ADAM,3.2728075643384336
1961,ADAM,3.2284247985400687
1962,ADAM,3.244747139647472
1963,ADAM,3.247367378260248
1964,ADAM,3.2527428373805427
1965,ADAM,3.240829168856738
1966,ADAM,3.2491622327954977
1967,ADAM,3.238981808290159
1968,ADAM,3.2724979550579008
1969,ADAM,3.222083967588019
1970,ADAM,3.276722809105956
1971,ADAM,3.251605793644375
1972,ADAM,3.2354799641343437
1973,ADAM,3.244997040767787
1974,ADAM,3.221520849920677
1975,ADAM,3.2474329069145624
1976,ADAM,3.258288161726634
1977,ADAM,3.2311414292322005
1978,ADAM,3.281885558037224
1979,ADAM,3.2106135374394835
1980,ADAM,3.212532523471859
1981,ADAM,3.240987551233927
1982,ADAM,3.2537732675437763
1983,ADAM,3.2016523631763856
1984,ADAM,3.190306468279657
1985,ADAM,3.240725277203751
1986,ADAM,3.1970790470694754
1987,ADAM,3.227440046045081
1988,ADAM,3.181083397051653
1989,ADAM,3.1954821229383596
1990,ADAM,3.205915539426267
1991,ADAM,3.216756716967652
1992,ADAM,3.238898664964814
1993,ADAM,3.472471608675721
1994,ADAM,3.179317997568154
1995,ADAM,3.322915421976631
1996,ADAM,3.5952009407737173
1997,ADAM,5.347325934729697
1998,ADAM,4.332586034949818
1999,ADAM,5.736237651051153
