Epoch,Optimizer,Error
390,GRADIENT_DESCENT,8.497238076456263
391,GRADIENT_DESCENT,8.137480796758405
392,GRADIENT_DESCENT,8.505958913971371
393,GRADIENT_DESCENT,8.219872643691161
394,GRADIENT_DESCENT,8.408736102708176
395,GRADIENT_DESCENT,8.203587418148434
396,GRADIENT_DESCENT,8.325650287379077
397,GRADIENT_DESCENT,8.290042813443804
398,GRADIENT_DESCENT,8.251954100885774
399,GRADIENT_DESCENT,8.353042921631351
400,GRADIENT_DESCENT,8.413828874968992
401,GRADIENT_DESCENT,8.266559594353305
402,GRADIENT_DESCENT,8.400157794231939
403,GRADIENT_DESCENT,8.269950317091366
404,GRADIENT_DESCENT,8.341202012467228
405,GRADIENT_DESCENT,8.243790925950545
406,GRADIENT_DESCENT,8.61202226786198
407,GRADIENT_DESCENT,8.18068083107124
408,GRADIENT_DESCENT,8.603793461383827
409,GRADIENT_DESCENT,8.130249429797733
410,GRADIENT_DESCENT,8.581736428500353
411,GRADIENT_DESCENT,8.277534529258702
412,GRADIENT_DESCENT,8.528688165635296
413,GRADIENT_DESCENT,8.170798131575559
414,GRADIENT_DESCENT,8.458241070817307
415,GRADIENT_DESCENT,8.132020346911533
416,GRADIENT_DESCENT,8.463239408871509
417,GRADIENT_DESCENT,8.085320143852588
418,GRADIENT_DESCENT,8.564136980345173
419,GRADIENT_DESCENT,7.9637097973253335
420,GRADIENT_DESCENT,8.649683481886386
421,GRADIENT_DESCENT,8.207894584831145
422,GRADIENT_DESCENT,8.526637331597312
423,GRADIENT_DESCENT,8.353164199647939
424,GRADIENT_DESCENT,8.37897105331754
425,GRADIENT_DESCENT,8.280930363941946
426,GRADIENT_DESCENT,8.268034618146803
427,GRADIENT_DESCENT,8.358683200347512
428,GRADIENT_DESCENT,8.213696267887306
429,GRADIENT_DESCENT,8.437911622609354
430,GRADIENT_DESCENT,8.256858072663235
431,GRADIENT_DESCENT,8.308468903584039
432,GRADIENT_DESCENT,8.065242076345486
433,GRADIENT_DESCENT,8.506067798323322
434,GRADIENT_DESCENT,8.1674145033884
435,GRADIENT_DESCENT,8.4557119141834
436,GRADIENT_DESCENT,8.48065528069073
437,GRADIENT_DESCENT,8.492751961408558
438,GRADIENT_DESCENT,8.654484842804937
439,GRADIENT_DESCENT,8.38791925671264
440,GRADIENT_DESCENT,8.528028627928085
441,GRADIENT_DESCENT,8.200511341206008
442,GRADIENT_DESCENT,8.593265682342834
443,GRADIENT_DESCENT,8.157848166143474
444,GRADIENT_DESCENT,8.445333639683026
445,GRADIENT_DESCENT,8.085137458929527
446,GRADIENT_DESCENT,8.547747744467472
447,GRADIENT_DESCENT,8.06770848692796
448,GRADIENT_DESCENT,8.564696694877558
449,GRADIENT_DESCENT,7.993445368102044
450,GRADIENT_DESCENT,8.554137564090208
451,GRADIENT_DESCENT,8.010018657139714
452,GRADIENT_DESCENT,8.592168070093729
453,GRADIENT_DESCENT,8.139220672527966
454,GRADIENT_DESCENT,8.709356113033694
455,GRADIENT_DESCENT,8.213655035808435
456,GRADIENT_DESCENT,8.487057853479998
457,GRADIENT_DESCENT,8.218308846699102
458,GRADIENT_DESCENT,8.674093296490891
