Epoch,Error,Optimizer,Architecture
6991,1.0599009333746716,ADAM,"[35, 30, 20, 10, 5, 2]"
6992,1.0748652607698197,ADAM,"[35, 30, 20, 10, 5, 2]"
6993,1.1038329510228315,ADAM,"[35, 30, 20, 10, 5, 2]"
6994,1.1161842268874298,ADAM,"[35, 30, 20, 10, 5, 2]"
6995,1.1152757122151642,ADAM,"[35, 30, 20, 10, 5, 2]"
6996,1.1340451479362224,ADAM,"[35, 30, 20, 10, 5, 2]"
6997,1.230898517218681,ADAM,"[35, 30, 20, 10, 5, 2]"
6998,1.272442128557952,ADAM,"[35, 30, 20, 10, 5, 2]"
6999,1.104677723172367,ADAM,"[35, 30, 20, 10, 5, 2]"
7000,1.1559915676435037,ADAM,"[35, 30, 20, 10, 5, 2]"
7001,1.0620191596451891,ADAM,"[35, 30, 20, 10, 5, 2]"
7002,1.2384003242019221,ADAM,"[35, 30, 20, 10, 5, 2]"
7003,1.1298192353673686,ADAM,"[35, 30, 20, 10, 5, 2]"
7004,1.1664827487161757,ADAM,"[35, 30, 20, 10, 5, 2]"
7005,1.408409381534134,ADAM,"[35, 30, 20, 10, 5, 2]"
7006,1.185916399997272,ADAM,"[35, 30, 20, 10, 5, 2]"
7007,1.1010584919516715,ADAM,"[35, 30, 20, 10, 5, 2]"
7008,1.1781845240306519,ADAM,"[35, 30, 20, 10, 5, 2]"
7009,1.2309151523939637,ADAM,"[35, 30, 20, 10, 5, 2]"
7010,1.1244793716270014,ADAM,"[35, 30, 20, 10, 5, 2]"
7011,1.0631891489603569,ADAM,"[35, 30, 20, 10, 5, 2]"
7012,1.156954750239212,ADAM,"[35, 30, 20, 10, 5, 2]"
7013,1.0962869178272638,ADAM,"[35, 30, 20, 10, 5, 2]"
7014,1.0845720070565184,ADAM,"[35, 30, 20, 10, 5, 2]"
7015,1.0571785185431863,ADAM,"[35, 30, 20, 10, 5, 2]"
7016,1.0620164065340523,ADAM,"[35, 30, 20, 10, 5, 2]"
7017,1.119313039157425,ADAM,"[35, 30, 20, 10, 5, 2]"
7018,1.0543600838054625,ADAM,"[35, 30, 20, 10, 5, 2]"
7019,1.112114208528222,ADAM,"[35, 30, 20, 10, 5, 2]"
7020,1.1638521319902846,ADAM,"[35, 30, 20, 10, 5, 2]"
7021,1.2154014082425446,ADAM,"[35, 30, 20, 10, 5, 2]"
7022,1.1380718923354334,ADAM,"[35, 30, 20, 10, 5, 2]"
7023,1.2935929515236562,ADAM,"[35, 30, 20, 10, 5, 2]"
7024,1.2196803917458634,ADAM,"[35, 30, 20, 10, 5, 2]"
7025,1.0931065124203936,ADAM,"[35, 30, 20, 10, 5, 2]"
7026,1.1527866840381118,ADAM,"[35, 30, 20, 10, 5, 2]"
7027,1.400646333253475,ADAM,"[35, 30, 20, 10, 5, 2]"
7028,1.1078034458110217,ADAM,"[35, 30, 20, 10, 5, 2]"
7029,2.131792383318806,ADAM,"[35, 30, 20, 10, 5, 2]"
7030,1.1358470205847966,ADAM,"[35, 30, 20, 10, 5, 2]"
7031,1.2579733808766664,ADAM,"[35, 30, 20, 10, 5, 2]"
7032,1.340681720116236,ADAM,"[35, 30, 20, 10, 5, 2]"
7033,1.048910184565336,ADAM,"[35, 30, 20, 10, 5, 2]"
7034,1.103686925489555,ADAM,"[35, 30, 20, 10, 5, 2]"
7035,1.056678188074681,ADAM,"[35, 30, 20, 10, 5, 2]"
7036,1.1297369763721221,ADAM,"[35, 30, 20, 10, 5, 2]"
7037,1.0677322379654384,ADAM,"[35, 30, 20, 10, 5, 2]"
7038,1.0614059038117085,ADAM,"[35, 30, 20, 10, 5, 2]"
7039,1.1676400169914642,ADAM,"[35, 30, 20, 10, 5, 2]"
7040,1.0690852893766827,ADAM,"[35, 30, 20, 10, 5, 2]"
7041,1.1036571564224906,ADAM,"[35, 30, 20, 10, 5, 2]"
7042,1.2487442832707325,ADAM,"[35, 30, 20, 10, 5, 2]"
7043,1.0872454018594628,ADAM,"[35, 30, 20, 10, 5, 2]"
7044,1.1399389774520978,ADAM,"[35, 30, 20, 10, 5, 2]"
7045,1.0500164322669634,ADAM,"[35, 30, 20, 10, 5, 2]"
7046,1.0391070746340407,ADAM,"[35, 30, 20, 10, 5, 2]"
7047,1.08884601094433,ADAM,"[35, 30, 20, 10, 5, 2]"
7048,1.0696154457951121,ADAM,"[35, 30, 20, 10, 5, 2]"
7049,1.0785482244714482,ADAM,"[35, 30, 20, 10, 5, 2]"
7050,1.0892721533728655,ADAM,"[35, 30, 20, 10, 5, 2]"
7051,1.1110320778248408,ADAM,"[35, 30, 20, 10, 5, 2]"
7052,1.0699966723520993,ADAM,"[35, 30, 20, 10, 5, 2]"
7053,1.0587084352090228,ADAM,"[35, 30, 20, 10, 5, 2]"
7054,1.075297476832795,ADAM,"[35, 30, 20, 10, 5, 2]"
7055,1.1296873783000136,ADAM,"[35, 30, 20, 10, 5, 2]"
7056,1.067069365876338,ADAM,"[35, 30, 20, 10, 5, 2]"
7057,1.1278888639062914,ADAM,"[35, 30, 20, 10, 5, 2]"
7058,1.1791173201479226,ADAM,"[35, 30, 20, 10, 5, 2]"
7059,1.2138502156007394,ADAM,"[35, 30, 20, 10, 5, 2]"
7060,1.2554032879807941,ADAM,"[35, 30, 20, 10, 5, 2]"
7061,1.1063512864928353,ADAM,"[35, 30, 20, 10, 5, 2]"
7062,1.1900921050307334,ADAM,"[35, 30, 20, 10, 5, 2]"
7063,1.1186416455546846,ADAM,"[35, 30, 20, 10, 5, 2]"
7064,1.210389937569885,ADAM,"[35, 30, 20, 10, 5, 2]"
7065,1.0890008898901355,ADAM,"[35, 30, 20, 10, 5, 2]"
7066,1.1246992990778784,ADAM,"[35, 30, 20, 10, 5, 2]"
7067,1.1356533623510774,ADAM,"[35, 30, 20, 10, 5, 2]"
7068,1.0997079594849775,ADAM,"[35, 30, 20, 10, 5, 2]"
7069,1.1284128152654314,ADAM,"[35, 30, 20, 10, 5, 2]"
7070,1.2737978122990086,ADAM,"[35, 30, 20, 10, 5, 2]"
7071,1.129374007743085,ADAM,"[35, 30, 20, 10, 5, 2]"
7072,1.1097913761971419,ADAM,"[35, 30, 20, 10, 5, 2]"
7073,1.1197152076807713,ADAM,"[35, 30, 20, 10, 5, 2]"
7074,1.21513671207382,ADAM,"[35, 30, 20, 10, 5, 2]"
7075,1.275589773827747,ADAM,"[35, 30, 20, 10, 5, 2]"
7076,1.359491339561678,ADAM,"[35, 30, 20, 10, 5, 2]"
7077,1.1999051730361652,ADAM,"[35, 30, 20, 10, 5, 2]"
7078,1.165221261005408,ADAM,"[35, 30, 20, 10, 5, 2]"
7079,1.1494473314136975,ADAM,"[35, 30, 20, 10, 5, 2]"
7080,1.2030407709428166,ADAM,"[35, 30, 20, 10, 5, 2]"
7081,1.095838469003266,ADAM,"[35, 30, 20, 10, 5, 2]"
7082,1.1072320944231817,ADAM,"[35, 30, 20, 10, 5, 2]"
7083,1.1131477999074484,ADAM,"[35, 30, 20, 10, 5, 2]"
7084,1.0559475200382187,ADAM,"[35, 30, 20, 10, 5, 2]"
7085,1.0427268288770233,ADAM,"[35, 30, 20, 10, 5, 2]"
7086,1.1435895987971778,ADAM,"[35, 30, 20, 10, 5, 2]"
7087,1.1782914970864908,ADAM,"[35, 30, 20, 10, 5, 2]"
7088,1.1948546481754967,ADAM,"[35, 30, 20, 10, 5, 2]"
7089,1.0407066505954803,ADAM,"[35, 30, 20, 10, 5, 2]"
7090,1.1333773524682385,ADAM,"[35, 30, 20, 10, 5, 2]"
7091,1.2149393320631063,ADAM,"[35, 30, 20, 10, 5, 2]"
7092,1.1520923046169578,ADAM,"[35, 30, 20, 10, 5, 2]"
7093,1.3961108602270365,ADAM,"[35, 30, 20, 10, 5, 2]"
7094,1.7861230634818528,ADAM,"[35, 30, 20, 10, 5, 2]"
7095,1.33489119889147,ADAM,"[35, 30, 20, 10, 5, 2]"
7096,1.3205658592546383,ADAM,"[35, 30, 20, 10, 5, 2]"
7097,1.1896821292661728,ADAM,"[35, 30, 20, 10, 5, 2]"
7098,1.399815251619778,ADAM,"[35, 30, 20, 10, 5, 2]"
7099,1.2341316798476354,ADAM,"[35, 30, 20, 10, 5, 2]"
7100,1.1228159480706585,ADAM,"[35, 30, 20, 10, 5, 2]"
7101,1.0568699074270986,ADAM,"[35, 30, 20, 10, 5, 2]"
7102,1.1356022256820006,ADAM,"[35, 30, 20, 10, 5, 2]"
7103,1.162293077567992,ADAM,"[35, 30, 20, 10, 5, 2]"
7104,1.0697191228041467,ADAM,"[35, 30, 20, 10, 5, 2]"
7105,1.1296736829822054,ADAM,"[35, 30, 20, 10, 5, 2]"
7106,1.1282806907139897,ADAM,"[35, 30, 20, 10, 5, 2]"
7107,1.0663916985114041,ADAM,"[35, 30, 20, 10, 5, 2]"
7108,1.0478425088814418,ADAM,"[35, 30, 20, 10, 5, 2]"
7109,1.0725826283889344,ADAM,"[35, 30, 20, 10, 5, 2]"
7110,1.2136902924122557,ADAM,"[35, 30, 20, 10, 5, 2]"
7111,1.0794414437772302,ADAM,"[35, 30, 20, 10, 5, 2]"
7112,1.0562978917636703,ADAM,"[35, 30, 20, 10, 5, 2]"
7113,1.0554169348365545,ADAM,"[35, 30, 20, 10, 5, 2]"
7114,1.04474705532545,ADAM,"[35, 30, 20, 10, 5, 2]"
7115,1.0976854322784249,ADAM,"[35, 30, 20, 10, 5, 2]"
7116,1.051377212495044,ADAM,"[35, 30, 20, 10, 5, 2]"
7117,1.1568970360106878,ADAM,"[35, 30, 20, 10, 5, 2]"
7118,1.1078988328117303,ADAM,"[35, 30, 20, 10, 5, 2]"
7119,1.0922883566846169,ADAM,"[35, 30, 20, 10, 5, 2]"
7120,1.0767455239582862,ADAM,"[35, 30, 20, 10, 5, 2]"
7121,1.1204855630420258,ADAM,"[35, 30, 20, 10, 5, 2]"
7122,1.0727101493000202,ADAM,"[35, 30, 20, 10, 5, 2]"
7123,1.0922608163127328,ADAM,"[35, 30, 20, 10, 5, 2]"
7124,1.151922140706823,ADAM,"[35, 30, 20, 10, 5, 2]"
7125,1.2233348414236387,ADAM,"[35, 30, 20, 10, 5, 2]"
7126,1.2747524182193275,ADAM,"[35, 30, 20, 10, 5, 2]"
7127,1.3057758890619267,ADAM,"[35, 30, 20, 10, 5, 2]"
7128,1.0795289193491149,ADAM,"[35, 30, 20, 10, 5, 2]"
7129,1.1092973716807604,ADAM,"[35, 30, 20, 10, 5, 2]"
7130,1.106398140057276,ADAM,"[35, 30, 20, 10, 5, 2]"
7131,1.063642280347855,ADAM,"[35, 30, 20, 10, 5, 2]"
7132,1.0413399108991168,ADAM,"[35, 30, 20, 10, 5, 2]"
7133,1.0561684938665372,ADAM,"[35, 30, 20, 10, 5, 2]"
7134,1.0413418448887286,ADAM,"[35, 30, 20, 10, 5, 2]"
7135,1.1018874143961361,ADAM,"[35, 30, 20, 10, 5, 2]"
7136,1.041323583099055,ADAM,"[35, 30, 20, 10, 5, 2]"
7137,1.047005046141144,ADAM,"[35, 30, 20, 10, 5, 2]"
7138,1.067690205139976,ADAM,"[35, 30, 20, 10, 5, 2]"
7139,1.1103485487898987,ADAM,"[35, 30, 20, 10, 5, 2]"
7140,1.0610063303215724,ADAM,"[35, 30, 20, 10, 5, 2]"
7141,1.0767435392456104,ADAM,"[35, 30, 20, 10, 5, 2]"
7142,1.0540532075416338,ADAM,"[35, 30, 20, 10, 5, 2]"
7143,1.0472315424562826,ADAM,"[35, 30, 20, 10, 5, 2]"
7144,1.038417904285553,ADAM,"[35, 30, 20, 10, 5, 2]"
7145,1.0366150642997503,ADAM,"[35, 30, 20, 10, 5, 2]"
7146,1.0402076509404754,ADAM,"[35, 30, 20, 10, 5, 2]"
7147,1.079272562340461,ADAM,"[35, 30, 20, 10, 5, 2]"
7148,1.0845139550495304,ADAM,"[35, 30, 20, 10, 5, 2]"
7149,1.0484775848100212,ADAM,"[35, 30, 20, 10, 5, 2]"
7150,1.0870901520305933,ADAM,"[35, 30, 20, 10, 5, 2]"
7151,1.1776473587297618,ADAM,"[35, 30, 20, 10, 5, 2]"
7152,1.0326070604929651,ADAM,"[35, 30, 20, 10, 5, 2]"
7153,1.090796952473653,ADAM,"[35, 30, 20, 10, 5, 2]"
7154,1.0853162649861012,ADAM,"[35, 30, 20, 10, 5, 2]"
7155,1.253359123556514,ADAM,"[35, 30, 20, 10, 5, 2]"
7156,1.1442908316080747,ADAM,"[35, 30, 20, 10, 5, 2]"
7157,1.0731992263867165,ADAM,"[35, 30, 20, 10, 5, 2]"
7158,1.116076870464442,ADAM,"[35, 30, 20, 10, 5, 2]"
7159,1.1928236428920118,ADAM,"[35, 30, 20, 10, 5, 2]"
7160,1.2151878535590923,ADAM,"[35, 30, 20, 10, 5, 2]"
7161,1.0623966473570308,ADAM,"[35, 30, 20, 10, 5, 2]"
7162,1.11277683777389,ADAM,"[35, 30, 20, 10, 5, 2]"
7163,1.1242626008351624,ADAM,"[35, 30, 20, 10, 5, 2]"
7164,1.1736864950752195,ADAM,"[35, 30, 20, 10, 5, 2]"
7165,1.1835558774683255,ADAM,"[35, 30, 20, 10, 5, 2]"
7166,1.3088093921381212,ADAM,"[35, 30, 20, 10, 5, 2]"
7167,1.2193286585974787,ADAM,"[35, 30, 20, 10, 5, 2]"
7168,1.6562541981112577,ADAM,"[35, 30, 20, 10, 5, 2]"
7169,1.149741712413447,ADAM,"[35, 30, 20, 10, 5, 2]"
7170,1.2528909125481171,ADAM,"[35, 30, 20, 10, 5, 2]"
7171,1.1411899503731693,ADAM,"[35, 30, 20, 10, 5, 2]"
7172,1.0816295413611923,ADAM,"[35, 30, 20, 10, 5, 2]"
7173,1.218907435949064,ADAM,"[35, 30, 20, 10, 5, 2]"
7174,1.158889434289059,ADAM,"[35, 30, 20, 10, 5, 2]"
7175,1.2664407316032493,ADAM,"[35, 30, 20, 10, 5, 2]"
7176,1.1415225308196717,ADAM,"[35, 30, 20, 10, 5, 2]"
7177,1.2412097681230987,ADAM,"[35, 30, 20, 10, 5, 2]"
7178,1.2881405717786232,ADAM,"[35, 30, 20, 10, 5, 2]"
7179,1.0881029053187052,ADAM,"[35, 30, 20, 10, 5, 2]"
7180,1.3448737283731926,ADAM,"[35, 30, 20, 10, 5, 2]"
7181,1.0951527817291735,ADAM,"[35, 30, 20, 10, 5, 2]"
7182,1.0856085743435018,ADAM,"[35, 30, 20, 10, 5, 2]"
7183,1.140474411355577,ADAM,"[35, 30, 20, 10, 5, 2]"
7184,1.073223434851274,ADAM,"[35, 30, 20, 10, 5, 2]"
7185,1.0638728044224486,ADAM,"[35, 30, 20, 10, 5, 2]"
7186,1.0897650369441303,ADAM,"[35, 30, 20, 10, 5, 2]"
7187,1.10148956641958,ADAM,"[35, 30, 20, 10, 5, 2]"
7188,1.0799301096343503,ADAM,"[35, 30, 20, 10, 5, 2]"
7189,1.2941201261326376,ADAM,"[35, 30, 20, 10, 5, 2]"
7190,1.227981914343274,ADAM,"[35, 30, 20, 10, 5, 2]"
7191,1.085722131507375,ADAM,"[35, 30, 20, 10, 5, 2]"
7192,1.056010687706057,ADAM,"[35, 30, 20, 10, 5, 2]"
7193,1.077944990237674,ADAM,"[35, 30, 20, 10, 5, 2]"
7194,1.0467902470470762,ADAM,"[35, 30, 20, 10, 5, 2]"
7195,1.0506659383802677,ADAM,"[35, 30, 20, 10, 5, 2]"
7196,1.0428960242064897,ADAM,"[35, 30, 20, 10, 5, 2]"
7197,1.0333172532834536,ADAM,"[35, 30, 20, 10, 5, 2]"
7198,1.0399185335099332,ADAM,"[35, 30, 20, 10, 5, 2]"
7199,1.0699054511409969,ADAM,"[35, 30, 20, 10, 5, 2]"
7200,1.2157629734947306,ADAM,"[35, 30, 20, 10, 5, 2]"
7201,1.0954821862383954,ADAM,"[35, 30, 20, 10, 5, 2]"
7202,1.0459750640872434,ADAM,"[35, 30, 20, 10, 5, 2]"
7203,1.2140876482604728,ADAM,"[35, 30, 20, 10, 5, 2]"
7204,1.1743782901769106,ADAM,"[35, 30, 20, 10, 5, 2]"
7205,1.3261771182304285,ADAM,"[35, 30, 20, 10, 5, 2]"
7206,1.2946323177210224,ADAM,"[35, 30, 20, 10, 5, 2]"
7207,1.1325650579200996,ADAM,"[35, 30, 20, 10, 5, 2]"
7208,1.4321145845257977,ADAM,"[35, 30, 20, 10, 5, 2]"
7209,1.1236835983110498,ADAM,"[35, 30, 20, 10, 5, 2]"
7210,1.2213109668765907,ADAM,"[35, 30, 20, 10, 5, 2]"
7211,1.3550278765116293,ADAM,"[35, 30, 20, 10, 5, 2]"
7212,1.2500835059567454,ADAM,"[35, 30, 20, 10, 5, 2]"
7213,1.1776682851144484,ADAM,"[35, 30, 20, 10, 5, 2]"
7214,2.058339523575346,ADAM,"[35, 30, 20, 10, 5, 2]"
7215,1.220088702038535,ADAM,"[35, 30, 20, 10, 5, 2]"
7216,1.3625750255712117,ADAM,"[35, 30, 20, 10, 5, 2]"
7217,1.1782365337431027,ADAM,"[35, 30, 20, 10, 5, 2]"
7218,1.236344710401137,ADAM,"[35, 30, 20, 10, 5, 2]"
7219,1.139243884362965,ADAM,"[35, 30, 20, 10, 5, 2]"
7220,1.0843562777783788,ADAM,"[35, 30, 20, 10, 5, 2]"
7221,1.140463426133142,ADAM,"[35, 30, 20, 10, 5, 2]"
7222,1.1035047535614628,ADAM,"[35, 30, 20, 10, 5, 2]"
7223,1.206395594446863,ADAM,"[35, 30, 20, 10, 5, 2]"
7224,1.1801724061636798,ADAM,"[35, 30, 20, 10, 5, 2]"
7225,1.141149909410879,ADAM,"[35, 30, 20, 10, 5, 2]"
7226,1.078620952381966,ADAM,"[35, 30, 20, 10, 5, 2]"
7227,1.1209523571576343,ADAM,"[35, 30, 20, 10, 5, 2]"
7228,1.0942350295331997,ADAM,"[35, 30, 20, 10, 5, 2]"
7229,1.0856723880991666,ADAM,"[35, 30, 20, 10, 5, 2]"
7230,1.0469244924152024,ADAM,"[35, 30, 20, 10, 5, 2]"
7231,1.0445466049395422,ADAM,"[35, 30, 20, 10, 5, 2]"
7232,1.0700451450406523,ADAM,"[35, 30, 20, 10, 5, 2]"
7233,1.051696610851352,ADAM,"[35, 30, 20, 10, 5, 2]"
7234,1.0394287365216488,ADAM,"[35, 30, 20, 10, 5, 2]"
7235,1.0302707762522922,ADAM,"[35, 30, 20, 10, 5, 2]"
7236,1.0245385892463237,ADAM,"[35, 30, 20, 10, 5, 2]"
7237,1.0392135842608854,ADAM,"[35, 30, 20, 10, 5, 2]"
7238,1.0567234687941625,ADAM,"[35, 30, 20, 10, 5, 2]"
7239,1.0644722706413152,ADAM,"[35, 30, 20, 10, 5, 2]"
7240,1.0264532110443239,ADAM,"[35, 30, 20, 10, 5, 2]"
7241,1.0388028159042773,ADAM,"[35, 30, 20, 10, 5, 2]"
7242,1.040007811941751,ADAM,"[35, 30, 20, 10, 5, 2]"
7243,1.0278715224355666,ADAM,"[35, 30, 20, 10, 5, 2]"
7244,1.0359529442558897,ADAM,"[35, 30, 20, 10, 5, 2]"
7245,1.0938432203727713,ADAM,"[35, 30, 20, 10, 5, 2]"
7246,1.0619713317590629,ADAM,"[35, 30, 20, 10, 5, 2]"
7247,1.0624502108833203,ADAM,"[35, 30, 20, 10, 5, 2]"
7248,1.0800895569679247,ADAM,"[35, 30, 20, 10, 5, 2]"
7249,1.05217931734522,ADAM,"[35, 30, 20, 10, 5, 2]"
7250,1.1823114167232662,ADAM,"[35, 30, 20, 10, 5, 2]"
7251,1.070506365696957,ADAM,"[35, 30, 20, 10, 5, 2]"
7252,1.0540853649975164,ADAM,"[35, 30, 20, 10, 5, 2]"
7253,1.083367644369621,ADAM,"[35, 30, 20, 10, 5, 2]"
7254,1.079427081427697,ADAM,"[35, 30, 20, 10, 5, 2]"
7255,1.064788800382844,ADAM,"[35, 30, 20, 10, 5, 2]"
7256,1.1252968490389932,ADAM,"[35, 30, 20, 10, 5, 2]"
7257,1.1053438637248312,ADAM,"[35, 30, 20, 10, 5, 2]"
7258,1.1397753333043477,ADAM,"[35, 30, 20, 10, 5, 2]"
7259,1.1544281911953371,ADAM,"[35, 30, 20, 10, 5, 2]"
7260,1.178948346470792,ADAM,"[35, 30, 20, 10, 5, 2]"
7261,1.3557070947297822,ADAM,"[35, 30, 20, 10, 5, 2]"
7262,1.2853816514394831,ADAM,"[35, 30, 20, 10, 5, 2]"
7263,1.229269227433962,ADAM,"[35, 30, 20, 10, 5, 2]"
7264,1.5874973508258403,ADAM,"[35, 30, 20, 10, 5, 2]"
7265,1.479332106676864,ADAM,"[35, 30, 20, 10, 5, 2]"
7266,2.2613387180260247,ADAM,"[35, 30, 20, 10, 5, 2]"
7267,1.520436585082478,ADAM,"[35, 30, 20, 10, 5, 2]"
7268,2.568654684632701,ADAM,"[35, 30, 20, 10, 5, 2]"
7269,1.6209065298433565,ADAM,"[35, 30, 20, 10, 5, 2]"
7270,1.2996933235474393,ADAM,"[35, 30, 20, 10, 5, 2]"
7271,1.244105167948711,ADAM,"[35, 30, 20, 10, 5, 2]"
7272,1.4896358606937083,ADAM,"[35, 30, 20, 10, 5, 2]"
7273,1.2048199943791398,ADAM,"[35, 30, 20, 10, 5, 2]"
7274,1.1313980202332106,ADAM,"[35, 30, 20, 10, 5, 2]"
7275,1.0835220901458291,ADAM,"[35, 30, 20, 10, 5, 2]"
7276,1.1366112878956562,ADAM,"[35, 30, 20, 10, 5, 2]"
7277,1.0587396983603508,ADAM,"[35, 30, 20, 10, 5, 2]"
7278,1.0599611395899018,ADAM,"[35, 30, 20, 10, 5, 2]"
7279,1.0718055379324825,ADAM,"[35, 30, 20, 10, 5, 2]"
7280,1.0417915859164506,ADAM,"[35, 30, 20, 10, 5, 2]"
7281,1.0558489940674067,ADAM,"[35, 30, 20, 10, 5, 2]"
7282,1.0461347857195493,ADAM,"[35, 30, 20, 10, 5, 2]"
7283,1.0294913402806358,ADAM,"[35, 30, 20, 10, 5, 2]"
7284,1.0486598946705954,ADAM,"[35, 30, 20, 10, 5, 2]"
7285,1.0400566064506929,ADAM,"[35, 30, 20, 10, 5, 2]"
7286,1.04781412427011,ADAM,"[35, 30, 20, 10, 5, 2]"
7287,1.0326247337986283,ADAM,"[35, 30, 20, 10, 5, 2]"
7288,1.0354243619019357,ADAM,"[35, 30, 20, 10, 5, 2]"
7289,1.0516692482746084,ADAM,"[35, 30, 20, 10, 5, 2]"
7290,1.0250733584923586,ADAM,"[35, 30, 20, 10, 5, 2]"
7291,1.022438189237517,ADAM,"[35, 30, 20, 10, 5, 2]"
7292,1.0381216947040899,ADAM,"[35, 30, 20, 10, 5, 2]"
7293,1.0361606037940396,ADAM,"[35, 30, 20, 10, 5, 2]"
7294,1.028935607243876,ADAM,"[35, 30, 20, 10, 5, 2]"
7295,1.039856448619019,ADAM,"[35, 30, 20, 10, 5, 2]"
7296,1.0367052529698195,ADAM,"[35, 30, 20, 10, 5, 2]"
7297,1.034853997021349,ADAM,"[35, 30, 20, 10, 5, 2]"
7298,1.0320557875984386,ADAM,"[35, 30, 20, 10, 5, 2]"
7299,1.0190751767483883,ADAM,"[35, 30, 20, 10, 5, 2]"
7300,1.038012129597485,ADAM,"[35, 30, 20, 10, 5, 2]"
7301,1.0363744484721917,ADAM,"[35, 30, 20, 10, 5, 2]"
7302,1.033651177953718,ADAM,"[35, 30, 20, 10, 5, 2]"
7303,1.0195967416707388,ADAM,"[35, 30, 20, 10, 5, 2]"
7304,1.0312190451240197,ADAM,"[35, 30, 20, 10, 5, 2]"
7305,1.037434984261531,ADAM,"[35, 30, 20, 10, 5, 2]"
7306,1.0285327891209346,ADAM,"[35, 30, 20, 10, 5, 2]"
7307,1.0273432166086047,ADAM,"[35, 30, 20, 10, 5, 2]"
7308,1.0453018068202597,ADAM,"[35, 30, 20, 10, 5, 2]"
7309,1.0193335084437527,ADAM,"[35, 30, 20, 10, 5, 2]"
7310,1.0585985840356844,ADAM,"[35, 30, 20, 10, 5, 2]"
7311,1.0781338059294183,ADAM,"[35, 30, 20, 10, 5, 2]"
7312,1.0344052270045931,ADAM,"[35, 30, 20, 10, 5, 2]"
7313,1.0889392617626437,ADAM,"[35, 30, 20, 10, 5, 2]"
7314,1.0835544760244789,ADAM,"[35, 30, 20, 10, 5, 2]"
7315,1.0648639180431188,ADAM,"[35, 30, 20, 10, 5, 2]"
7316,1.1239286360265306,ADAM,"[35, 30, 20, 10, 5, 2]"
7317,1.0473526609746524,ADAM,"[35, 30, 20, 10, 5, 2]"
7318,1.0500237342961452,ADAM,"[35, 30, 20, 10, 5, 2]"
7319,1.0925925819759303,ADAM,"[35, 30, 20, 10, 5, 2]"
7320,1.1029607110067041,ADAM,"[35, 30, 20, 10, 5, 2]"
7321,1.0607363890897674,ADAM,"[35, 30, 20, 10, 5, 2]"
7322,1.110977454137817,ADAM,"[35, 30, 20, 10, 5, 2]"
7323,1.094077873618353,ADAM,"[35, 30, 20, 10, 5, 2]"
7324,1.0887132747573243,ADAM,"[35, 30, 20, 10, 5, 2]"
7325,1.134962207947967,ADAM,"[35, 30, 20, 10, 5, 2]"
7326,1.2364813488231876,ADAM,"[35, 30, 20, 10, 5, 2]"
7327,1.3236252813337082,ADAM,"[35, 30, 20, 10, 5, 2]"
7328,1.300911710935046,ADAM,"[35, 30, 20, 10, 5, 2]"
7329,1.2710075937678273,ADAM,"[35, 30, 20, 10, 5, 2]"
7330,1.5757511872882677,ADAM,"[35, 30, 20, 10, 5, 2]"
7331,1.2272130914095918,ADAM,"[35, 30, 20, 10, 5, 2]"
7332,1.3136826493785985,ADAM,"[35, 30, 20, 10, 5, 2]"
7333,1.1434849870500692,ADAM,"[35, 30, 20, 10, 5, 2]"
7334,1.1553771008196017,ADAM,"[35, 30, 20, 10, 5, 2]"
7335,1.1185796705319222,ADAM,"[35, 30, 20, 10, 5, 2]"
7336,1.2716186908301823,ADAM,"[35, 30, 20, 10, 5, 2]"
7337,1.1484268753669562,ADAM,"[35, 30, 20, 10, 5, 2]"
7338,1.1437758518980936,ADAM,"[35, 30, 20, 10, 5, 2]"
7339,1.215041285173241,ADAM,"[35, 30, 20, 10, 5, 2]"
7340,1.1319160994137714,ADAM,"[35, 30, 20, 10, 5, 2]"
7341,1.1392178980476848,ADAM,"[35, 30, 20, 10, 5, 2]"
7342,1.1625861215198126,ADAM,"[35, 30, 20, 10, 5, 2]"
7343,1.1495897676051143,ADAM,"[35, 30, 20, 10, 5, 2]"
7344,1.1556912093728777,ADAM,"[35, 30, 20, 10, 5, 2]"
7345,1.2146498800289083,ADAM,"[35, 30, 20, 10, 5, 2]"
7346,1.0701562275547971,ADAM,"[35, 30, 20, 10, 5, 2]"
7347,1.307001948244633,ADAM,"[35, 30, 20, 10, 5, 2]"
7348,1.17645645275958,ADAM,"[35, 30, 20, 10, 5, 2]"
7349,1.1048122506190752,ADAM,"[35, 30, 20, 10, 5, 2]"
7350,1.1136664532653964,ADAM,"[35, 30, 20, 10, 5, 2]"
7351,1.0391092336208483,ADAM,"[35, 30, 20, 10, 5, 2]"
7352,1.1111173591295658,ADAM,"[35, 30, 20, 10, 5, 2]"
7353,1.1575690946271366,ADAM,"[35, 30, 20, 10, 5, 2]"
7354,1.0345076800756823,ADAM,"[35, 30, 20, 10, 5, 2]"
7355,1.056299395751673,ADAM,"[35, 30, 20, 10, 5, 2]"
7356,1.0565476189253977,ADAM,"[35, 30, 20, 10, 5, 2]"
7357,1.0489364610710683,ADAM,"[35, 30, 20, 10, 5, 2]"
7358,1.0403441116179393,ADAM,"[35, 30, 20, 10, 5, 2]"
7359,1.0349259879706745,ADAM,"[35, 30, 20, 10, 5, 2]"
7360,1.036550045215284,ADAM,"[35, 30, 20, 10, 5, 2]"
