Epoch,Error,Optimizer,Architecture
465,10,ADAM,"[35, 30, 20, 10, 5, 2]"
466,10,ADAM,"[35, 30, 20, 10, 5, 2]"
467,10,ADAM,"[35, 30, 20, 10, 5, 2]"
468,9,ADAM,"[35, 30, 20, 10, 5, 2]"
469,11,ADAM,"[35, 30, 20, 10, 5, 2]"
470,11,ADAM,"[35, 30, 20, 10, 5, 2]"
471,9,ADAM,"[35, 30, 20, 10, 5, 2]"
472,10,ADAM,"[35, 30, 20, 10, 5, 2]"
473,10,ADAM,"[35, 30, 20, 10, 5, 2]"
474,11,ADAM,"[35, 30, 20, 10, 5, 2]"
475,9,ADAM,"[35, 30, 20, 10, 5, 2]"
476,10,ADAM,"[35, 30, 20, 10, 5, 2]"
477,11,ADAM,"[35, 30, 20, 10, 5, 2]"
478,9,ADAM,"[35, 30, 20, 10, 5, 2]"
479,9,ADAM,"[35, 30, 20, 10, 5, 2]"
480,11,ADAM,"[35, 30, 20, 10, 5, 2]"
481,10,ADAM,"[35, 30, 20, 10, 5, 2]"
482,9,ADAM,"[35, 30, 20, 10, 5, 2]"
483,10,ADAM,"[35, 30, 20, 10, 5, 2]"
484,10,ADAM,"[35, 30, 20, 10, 5, 2]"
485,9,ADAM,"[35, 30, 20, 10, 5, 2]"
486,9,ADAM,"[35, 30, 20, 10, 5, 2]"
487,11,ADAM,"[35, 30, 20, 10, 5, 2]"
488,10,ADAM,"[35, 30, 20, 10, 5, 2]"
489,9,ADAM,"[35, 30, 20, 10, 5, 2]"
490,12,ADAM,"[35, 30, 20, 10, 5, 2]"
491,11,ADAM,"[35, 30, 20, 10, 5, 2]"
492,10,ADAM,"[35, 30, 20, 10, 5, 2]"
493,9,ADAM,"[35, 30, 20, 10, 5, 2]"
494,11,ADAM,"[35, 30, 20, 10, 5, 2]"
495,11,ADAM,"[35, 30, 20, 10, 5, 2]"
496,8,ADAM,"[35, 30, 20, 10, 5, 2]"
497,9,ADAM,"[35, 30, 20, 10, 5, 2]"
498,11,ADAM,"[35, 30, 20, 10, 5, 2]"
499,11,ADAM,"[35, 30, 20, 10, 5, 2]"
500,8,ADAM,"[35, 30, 20, 10, 5, 2]"
501,8,ADAM,"[35, 30, 20, 10, 5, 2]"
502,10,ADAM,"[35, 30, 20, 10, 5, 2]"
503,12,ADAM,"[35, 30, 20, 10, 5, 2]"
504,11,ADAM,"[35, 30, 20, 10, 5, 2]"
505,12,ADAM,"[35, 30, 20, 10, 5, 2]"
506,10,ADAM,"[35, 30, 20, 10, 5, 2]"
507,9,ADAM,"[35, 30, 20, 10, 5, 2]"
508,8,ADAM,"[35, 30, 20, 10, 5, 2]"
509,11,ADAM,"[35, 30, 20, 10, 5, 2]"
510,10,ADAM,"[35, 30, 20, 10, 5, 2]"
511,10,ADAM,"[35, 30, 20, 10, 5, 2]"
512,9,ADAM,"[35, 30, 20, 10, 5, 2]"
513,10,ADAM,"[35, 30, 20, 10, 5, 2]"
514,10,ADAM,"[35, 30, 20, 10, 5, 2]"
515,9,ADAM,"[35, 30, 20, 10, 5, 2]"
516,9,ADAM,"[35, 30, 20, 10, 5, 2]"
517,9,ADAM,"[35, 30, 20, 10, 5, 2]"
518,10,ADAM,"[35, 30, 20, 10, 5, 2]"
519,11,ADAM,"[35, 30, 20, 10, 5, 2]"
520,9,ADAM,"[35, 30, 20, 10, 5, 2]"
521,9,ADAM,"[35, 30, 20, 10, 5, 2]"
522,11,ADAM,"[35, 30, 20, 10, 5, 2]"
523,10,ADAM,"[35, 30, 20, 10, 5, 2]"
524,10,ADAM,"[35, 30, 20, 10, 5, 2]"
525,10,ADAM,"[35, 30, 20, 10, 5, 2]"
526,11,ADAM,"[35, 30, 20, 10, 5, 2]"
527,9,ADAM,"[35, 30, 20, 10, 5, 2]"
528,9,ADAM,"[35, 30, 20, 10, 5, 2]"
529,9,ADAM,"[35, 30, 20, 10, 5, 2]"
530,11,ADAM,"[35, 30, 20, 10, 5, 2]"
531,10,ADAM,"[35, 30, 20, 10, 5, 2]"
532,9,ADAM,"[35, 30, 20, 10, 5, 2]"
533,9,ADAM,"[35, 30, 20, 10, 5, 2]"
534,10,ADAM,"[35, 30, 20, 10, 5, 2]"
535,10,ADAM,"[35, 30, 20, 10, 5, 2]"
536,8,ADAM,"[35, 30, 20, 10, 5, 2]"
537,11,ADAM,"[35, 30, 20, 10, 5, 2]"
538,10,ADAM,"[35, 30, 20, 10, 5, 2]"
539,8,ADAM,"[35, 30, 20, 10, 5, 2]"
540,9,ADAM,"[35, 30, 20, 10, 5, 2]"
541,9,ADAM,"[35, 30, 20, 10, 5, 2]"
542,9,ADAM,"[35, 30, 20, 10, 5, 2]"
543,9,ADAM,"[35, 30, 20, 10, 5, 2]"
544,11,ADAM,"[35, 30, 20, 10, 5, 2]"
545,11,ADAM,"[35, 30, 20, 10, 5, 2]"
546,9,ADAM,"[35, 30, 20, 10, 5, 2]"
547,8,ADAM,"[35, 30, 20, 10, 5, 2]"
548,12,ADAM,"[35, 30, 20, 10, 5, 2]"
549,12,ADAM,"[35, 30, 20, 10, 5, 2]"
550,9,ADAM,"[35, 30, 20, 10, 5, 2]"
551,11,ADAM,"[35, 30, 20, 10, 5, 2]"
552,12,ADAM,"[35, 30, 20, 10, 5, 2]"
553,8,ADAM,"[35, 30, 20, 10, 5, 2]"
554,9,ADAM,"[35, 30, 20, 10, 5, 2]"
555,11,ADAM,"[35, 30, 20, 10, 5, 2]"
556,9,ADAM,"[35, 30, 20, 10, 5, 2]"
557,8,ADAM,"[35, 30, 20, 10, 5, 2]"
558,11,ADAM,"[35, 30, 20, 10, 5, 2]"
559,9,ADAM,"[35, 30, 20, 10, 5, 2]"
560,9,ADAM,"[35, 30, 20, 10, 5, 2]"
561,10,ADAM,"[35, 30, 20, 10, 5, 2]"
562,12,ADAM,"[35, 30, 20, 10, 5, 2]"
563,10,ADAM,"[35, 30, 20, 10, 5, 2]"
564,9,ADAM,"[35, 30, 20, 10, 5, 2]"
565,11,ADAM,"[35, 30, 20, 10, 5, 2]"
566,12,ADAM,"[35, 30, 20, 10, 5, 2]"
567,11,ADAM,"[35, 30, 20, 10, 5, 2]"
568,8,ADAM,"[35, 30, 20, 10, 5, 2]"
569,7,ADAM,"[35, 30, 20, 10, 5, 2]"
570,10,ADAM,"[35, 30, 20, 10, 5, 2]"
571,11,ADAM,"[35, 30, 20, 10, 5, 2]"
572,9,ADAM,"[35, 30, 20, 10, 5, 2]"
573,9,ADAM,"[35, 30, 20, 10, 5, 2]"
574,11,ADAM,"[35, 30, 20, 10, 5, 2]"
575,11,ADAM,"[35, 30, 20, 10, 5, 2]"
576,9,ADAM,"[35, 30, 20, 10, 5, 2]"
577,11,ADAM,"[35, 30, 20, 10, 5, 2]"
578,10,ADAM,"[35, 30, 20, 10, 5, 2]"
579,10,ADAM,"[35, 30, 20, 10, 5, 2]"
580,11,ADAM,"[35, 30, 20, 10, 5, 2]"
581,11,ADAM,"[35, 30, 20, 10, 5, 2]"
582,11,ADAM,"[35, 30, 20, 10, 5, 2]"
583,10,ADAM,"[35, 30, 20, 10, 5, 2]"
584,12,ADAM,"[35, 30, 20, 10, 5, 2]"
585,10,ADAM,"[35, 30, 20, 10, 5, 2]"
586,11,ADAM,"[35, 30, 20, 10, 5, 2]"
587,11,ADAM,"[35, 30, 20, 10, 5, 2]"
588,11,ADAM,"[35, 30, 20, 10, 5, 2]"
589,10,ADAM,"[35, 30, 20, 10, 5, 2]"
590,8,ADAM,"[35, 30, 20, 10, 5, 2]"
591,10,ADAM,"[35, 30, 20, 10, 5, 2]"
592,10,ADAM,"[35, 30, 20, 10, 5, 2]"
593,10,ADAM,"[35, 30, 20, 10, 5, 2]"
594,9,ADAM,"[35, 30, 20, 10, 5, 2]"
595,10,ADAM,"[35, 30, 20, 10, 5, 2]"
596,8,ADAM,"[35, 30, 20, 10, 5, 2]"
597,9,ADAM,"[35, 30, 20, 10, 5, 2]"
598,9,ADAM,"[35, 30, 20, 10, 5, 2]"
599,10,ADAM,"[35, 30, 20, 10, 5, 2]"
600,9,ADAM,"[35, 30, 20, 10, 5, 2]"
601,9,ADAM,"[35, 30, 20, 10, 5, 2]"
602,10,ADAM,"[35, 30, 20, 10, 5, 2]"
603,9,ADAM,"[35, 30, 20, 10, 5, 2]"
604,9,ADAM,"[35, 30, 20, 10, 5, 2]"
605,8,ADAM,"[35, 30, 20, 10, 5, 2]"
606,9,ADAM,"[35, 30, 20, 10, 5, 2]"
607,11,ADAM,"[35, 30, 20, 10, 5, 2]"
608,10,ADAM,"[35, 30, 20, 10, 5, 2]"
609,9,ADAM,"[35, 30, 20, 10, 5, 2]"
610,10,ADAM,"[35, 30, 20, 10, 5, 2]"
611,9,ADAM,"[35, 30, 20, 10, 5, 2]"
612,9,ADAM,"[35, 30, 20, 10, 5, 2]"
613,10,ADAM,"[35, 30, 20, 10, 5, 2]"
614,11,ADAM,"[35, 30, 20, 10, 5, 2]"
615,8,ADAM,"[35, 30, 20, 10, 5, 2]"
616,10,ADAM,"[35, 30, 20, 10, 5, 2]"
617,10,ADAM,"[35, 30, 20, 10, 5, 2]"
618,10,ADAM,"[35, 30, 20, 10, 5, 2]"
619,8,ADAM,"[35, 30, 20, 10, 5, 2]"
620,9,ADAM,"[35, 30, 20, 10, 5, 2]"
621,9,ADAM,"[35, 30, 20, 10, 5, 2]"
622,8,ADAM,"[35, 30, 20, 10, 5, 2]"
623,10,ADAM,"[35, 30, 20, 10, 5, 2]"
624,9,ADAM,"[35, 30, 20, 10, 5, 2]"
625,9,ADAM,"[35, 30, 20, 10, 5, 2]"
626,9,ADAM,"[35, 30, 20, 10, 5, 2]"
627,12,ADAM,"[35, 30, 20, 10, 5, 2]"
628,11,ADAM,"[35, 30, 20, 10, 5, 2]"
629,8,ADAM,"[35, 30, 20, 10, 5, 2]"
630,9,ADAM,"[35, 30, 20, 10, 5, 2]"
631,10,ADAM,"[35, 30, 20, 10, 5, 2]"
632,11,ADAM,"[35, 30, 20, 10, 5, 2]"
633,11,ADAM,"[35, 30, 20, 10, 5, 2]"
634,9,ADAM,"[35, 30, 20, 10, 5, 2]"
635,10,ADAM,"[35, 30, 20, 10, 5, 2]"
636,10,ADAM,"[35, 30, 20, 10, 5, 2]"
637,9,ADAM,"[35, 30, 20, 10, 5, 2]"
638,8,ADAM,"[35, 30, 20, 10, 5, 2]"
639,10,ADAM,"[35, 30, 20, 10, 5, 2]"
640,10,ADAM,"[35, 30, 20, 10, 5, 2]"
641,8,ADAM,"[35, 30, 20, 10, 5, 2]"
642,9,ADAM,"[35, 30, 20, 10, 5, 2]"
643,11,ADAM,"[35, 30, 20, 10, 5, 2]"
644,10,ADAM,"[35, 30, 20, 10, 5, 2]"
645,9,ADAM,"[35, 30, 20, 10, 5, 2]"
646,8,ADAM,"[35, 30, 20, 10, 5, 2]"
647,8,ADAM,"[35, 30, 20, 10, 5, 2]"
648,8,ADAM,"[35, 30, 20, 10, 5, 2]"
649,10,ADAM,"[35, 30, 20, 10, 5, 2]"
650,9,ADAM,"[35, 30, 20, 10, 5, 2]"
651,7,ADAM,"[35, 30, 20, 10, 5, 2]"
652,9,ADAM,"[35, 30, 20, 10, 5, 2]"
653,11,ADAM,"[35, 30, 20, 10, 5, 2]"
654,8,ADAM,"[35, 30, 20, 10, 5, 2]"
655,8,ADAM,"[35, 30, 20, 10, 5, 2]"
656,11,ADAM,"[35, 30, 20, 10, 5, 2]"
657,12,ADAM,"[35, 30, 20, 10, 5, 2]"
658,10,ADAM,"[35, 30, 20, 10, 5, 2]"
659,10,ADAM,"[35, 30, 20, 10, 5, 2]"
660,10,ADAM,"[35, 30, 20, 10, 5, 2]"
661,10,ADAM,"[35, 30, 20, 10, 5, 2]"
662,11,ADAM,"[35, 30, 20, 10, 5, 2]"
663,10,ADAM,"[35, 30, 20, 10, 5, 2]"
664,8,ADAM,"[35, 30, 20, 10, 5, 2]"
665,8,ADAM,"[35, 30, 20, 10, 5, 2]"
666,10,ADAM,"[35, 30, 20, 10, 5, 2]"
667,9,ADAM,"[35, 30, 20, 10, 5, 2]"
668,7,ADAM,"[35, 30, 20, 10, 5, 2]"
669,10,ADAM,"[35, 30, 20, 10, 5, 2]"
670,10,ADAM,"[35, 30, 20, 10, 5, 2]"
671,9,ADAM,"[35, 30, 20, 10, 5, 2]"
672,10,ADAM,"[35, 30, 20, 10, 5, 2]"
673,10,ADAM,"[35, 30, 20, 10, 5, 2]"
674,11,ADAM,"[35, 30, 20, 10, 5, 2]"
675,10,ADAM,"[35, 30, 20, 10, 5, 2]"
676,10,ADAM,"[35, 30, 20, 10, 5, 2]"
677,10,ADAM,"[35, 30, 20, 10, 5, 2]"
678,8,ADAM,"[35, 30, 20, 10, 5, 2]"
679,9,ADAM,"[35, 30, 20, 10, 5, 2]"
680,9,ADAM,"[35, 30, 20, 10, 5, 2]"
681,9,ADAM,"[35, 30, 20, 10, 5, 2]"
682,10,ADAM,"[35, 30, 20, 10, 5, 2]"
683,7,ADAM,"[35, 30, 20, 10, 5, 2]"
684,8,ADAM,"[35, 30, 20, 10, 5, 2]"
685,11,ADAM,"[35, 30, 20, 10, 5, 2]"
686,8,ADAM,"[35, 30, 20, 10, 5, 2]"
687,8,ADAM,"[35, 30, 20, 10, 5, 2]"
688,11,ADAM,"[35, 30, 20, 10, 5, 2]"
689,10,ADAM,"[35, 30, 20, 10, 5, 2]"
690,9,ADAM,"[35, 30, 20, 10, 5, 2]"
691,11,ADAM,"[35, 30, 20, 10, 5, 2]"
692,9,ADAM,"[35, 30, 20, 10, 5, 2]"
693,10,ADAM,"[35, 30, 20, 10, 5, 2]"
694,10,ADAM,"[35, 30, 20, 10, 5, 2]"
695,11,ADAM,"[35, 30, 20, 10, 5, 2]"
696,10,ADAM,"[35, 30, 20, 10, 5, 2]"
697,10,ADAM,"[35, 30, 20, 10, 5, 2]"
698,9,ADAM,"[35, 30, 20, 10, 5, 2]"
699,7,ADAM,"[35, 30, 20, 10, 5, 2]"
700,11,ADAM,"[35, 30, 20, 10, 5, 2]"
701,9,ADAM,"[35, 30, 20, 10, 5, 2]"
702,10,ADAM,"[35, 30, 20, 10, 5, 2]"
703,10,ADAM,"[35, 30, 20, 10, 5, 2]"
704,8,ADAM,"[35, 30, 20, 10, 5, 2]"
705,8,ADAM,"[35, 30, 20, 10, 5, 2]"
706,8,ADAM,"[35, 30, 20, 10, 5, 2]"
707,9,ADAM,"[35, 30, 20, 10, 5, 2]"
708,9,ADAM,"[35, 30, 20, 10, 5, 2]"
709,7,ADAM,"[35, 30, 20, 10, 5, 2]"
710,11,ADAM,"[35, 30, 20, 10, 5, 2]"
711,8,ADAM,"[35, 30, 20, 10, 5, 2]"
712,7,ADAM,"[35, 30, 20, 10, 5, 2]"
713,10,ADAM,"[35, 30, 20, 10, 5, 2]"
714,10,ADAM,"[35, 30, 20, 10, 5, 2]"
715,8,ADAM,"[35, 30, 20, 10, 5, 2]"
716,9,ADAM,"[35, 30, 20, 10, 5, 2]"
717,10,ADAM,"[35, 30, 20, 10, 5, 2]"
718,9,ADAM,"[35, 30, 20, 10, 5, 2]"
719,8,ADAM,"[35, 30, 20, 10, 5, 2]"
720,8,ADAM,"[35, 30, 20, 10, 5, 2]"
721,10,ADAM,"[35, 30, 20, 10, 5, 2]"
722,9,ADAM,"[35, 30, 20, 10, 5, 2]"
723,11,ADAM,"[35, 30, 20, 10, 5, 2]"
724,10,ADAM,"[35, 30, 20, 10, 5, 2]"
725,8,ADAM,"[35, 30, 20, 10, 5, 2]"
726,9,ADAM,"[35, 30, 20, 10, 5, 2]"
727,8,ADAM,"[35, 30, 20, 10, 5, 2]"
728,9,ADAM,"[35, 30, 20, 10, 5, 2]"
729,7,ADAM,"[35, 30, 20, 10, 5, 2]"
730,8,ADAM,"[35, 30, 20, 10, 5, 2]"
731,7,ADAM,"[35, 30, 20, 10, 5, 2]"
732,8,ADAM,"[35, 30, 20, 10, 5, 2]"
733,8,ADAM,"[35, 30, 20, 10, 5, 2]"
734,7,ADAM,"[35, 30, 20, 10, 5, 2]"
735,8,ADAM,"[35, 30, 20, 10, 5, 2]"
736,9,ADAM,"[35, 30, 20, 10, 5, 2]"
737,8,ADAM,"[35, 30, 20, 10, 5, 2]"
738,9,ADAM,"[35, 30, 20, 10, 5, 2]"
739,9,ADAM,"[35, 30, 20, 10, 5, 2]"
740,8,ADAM,"[35, 30, 20, 10, 5, 2]"
741,8,ADAM,"[35, 30, 20, 10, 5, 2]"
742,9,ADAM,"[35, 30, 20, 10, 5, 2]"
743,8,ADAM,"[35, 30, 20, 10, 5, 2]"
744,7,ADAM,"[35, 30, 20, 10, 5, 2]"
745,9,ADAM,"[35, 30, 20, 10, 5, 2]"
746,7,ADAM,"[35, 30, 20, 10, 5, 2]"
747,8,ADAM,"[35, 30, 20, 10, 5, 2]"
748,9,ADAM,"[35, 30, 20, 10, 5, 2]"
749,11,ADAM,"[35, 30, 20, 10, 5, 2]"
750,8,ADAM,"[35, 30, 20, 10, 5, 2]"
751,11,ADAM,"[35, 30, 20, 10, 5, 2]"
752,10,ADAM,"[35, 30, 20, 10, 5, 2]"
753,10,ADAM,"[35, 30, 20, 10, 5, 2]"
754,9,ADAM,"[35, 30, 20, 10, 5, 2]"
755,7,ADAM,"[35, 30, 20, 10, 5, 2]"
756,8,ADAM,"[35, 30, 20, 10, 5, 2]"
757,10,ADAM,"[35, 30, 20, 10, 5, 2]"
758,7,ADAM,"[35, 30, 20, 10, 5, 2]"
759,8,ADAM,"[35, 30, 20, 10, 5, 2]"
760,10,ADAM,"[35, 30, 20, 10, 5, 2]"
761,8,ADAM,"[35, 30, 20, 10, 5, 2]"
762,10,ADAM,"[35, 30, 20, 10, 5, 2]"
763,10,ADAM,"[35, 30, 20, 10, 5, 2]"
764,9,ADAM,"[35, 30, 20, 10, 5, 2]"
765,10,ADAM,"[35, 30, 20, 10, 5, 2]"
766,10,ADAM,"[35, 30, 20, 10, 5, 2]"
767,10,ADAM,"[35, 30, 20, 10, 5, 2]"
768,8,ADAM,"[35, 30, 20, 10, 5, 2]"
769,6,ADAM,"[35, 30, 20, 10, 5, 2]"
770,8,ADAM,"[35, 30, 20, 10, 5, 2]"
771,7,ADAM,"[35, 30, 20, 10, 5, 2]"
772,8,ADAM,"[35, 30, 20, 10, 5, 2]"
773,10,ADAM,"[35, 30, 20, 10, 5, 2]"
774,10,ADAM,"[35, 30, 20, 10, 5, 2]"
775,8,ADAM,"[35, 30, 20, 10, 5, 2]"
776,9,ADAM,"[35, 30, 20, 10, 5, 2]"
777,12,ADAM,"[35, 30, 20, 10, 5, 2]"
778,11,ADAM,"[35, 30, 20, 10, 5, 2]"
779,10,ADAM,"[35, 30, 20, 10, 5, 2]"
780,10,ADAM,"[35, 30, 20, 10, 5, 2]"
781,10,ADAM,"[35, 30, 20, 10, 5, 2]"
782,8,ADAM,"[35, 30, 20, 10, 5, 2]"
783,7,ADAM,"[35, 30, 20, 10, 5, 2]"
784,8,ADAM,"[35, 30, 20, 10, 5, 2]"
785,7,ADAM,"[35, 30, 20, 10, 5, 2]"
786,7,ADAM,"[35, 30, 20, 10, 5, 2]"
787,7,ADAM,"[35, 30, 20, 10, 5, 2]"
788,8,ADAM,"[35, 30, 20, 10, 5, 2]"
789,9,ADAM,"[35, 30, 20, 10, 5, 2]"
790,7,ADAM,"[35, 30, 20, 10, 5, 2]"
791,9,ADAM,"[35, 30, 20, 10, 5, 2]"
792,7,ADAM,"[35, 30, 20, 10, 5, 2]"
793,8,ADAM,"[35, 30, 20, 10, 5, 2]"
794,8,ADAM,"[35, 30, 20, 10, 5, 2]"
795,7,ADAM,"[35, 30, 20, 10, 5, 2]"
796,11,ADAM,"[35, 30, 20, 10, 5, 2]"
797,7,ADAM,"[35, 30, 20, 10, 5, 2]"
798,8,ADAM,"[35, 30, 20, 10, 5, 2]"
799,9,ADAM,"[35, 30, 20, 10, 5, 2]"
800,6,ADAM,"[35, 30, 20, 10, 5, 2]"
801,9,ADAM,"[35, 30, 20, 10, 5, 2]"
802,9,ADAM,"[35, 30, 20, 10, 5, 2]"
803,8,ADAM,"[35, 30, 20, 10, 5, 2]"
804,7,ADAM,"[35, 30, 20, 10, 5, 2]"
805,7,ADAM,"[35, 30, 20, 10, 5, 2]"
806,8,ADAM,"[35, 30, 20, 10, 5, 2]"
807,10,ADAM,"[35, 30, 20, 10, 5, 2]"
808,6,ADAM,"[35, 30, 20, 10, 5, 2]"
809,7,ADAM,"[35, 30, 20, 10, 5, 2]"
810,8,ADAM,"[35, 30, 20, 10, 5, 2]"
811,6,ADAM,"[35, 30, 20, 10, 5, 2]"
812,7,ADAM,"[35, 30, 20, 10, 5, 2]"
813,10,ADAM,"[35, 30, 20, 10, 5, 2]"
814,8,ADAM,"[35, 30, 20, 10, 5, 2]"
815,7,ADAM,"[35, 30, 20, 10, 5, 2]"
816,8,ADAM,"[35, 30, 20, 10, 5, 2]"
817,8,ADAM,"[35, 30, 20, 10, 5, 2]"
818,7,ADAM,"[35, 30, 20, 10, 5, 2]"
819,7,ADAM,"[35, 30, 20, 10, 5, 2]"
820,10,ADAM,"[35, 30, 20, 10, 5, 2]"
821,9,ADAM,"[35, 30, 20, 10, 5, 2]"
822,7,ADAM,"[35, 30, 20, 10, 5, 2]"
823,8,ADAM,"[35, 30, 20, 10, 5, 2]"
824,8,ADAM,"[35, 30, 20, 10, 5, 2]"
825,7,ADAM,"[35, 30, 20, 10, 5, 2]"
826,8,ADAM,"[35, 30, 20, 10, 5, 2]"
827,7,ADAM,"[35, 30, 20, 10, 5, 2]"
828,7,ADAM,"[35, 30, 20, 10, 5, 2]"
829,8,ADAM,"[35, 30, 20, 10, 5, 2]"
830,7,ADAM,"[35, 30, 20, 10, 5, 2]"
831,8,ADAM,"[35, 30, 20, 10, 5, 2]"
832,8,ADAM,"[35, 30, 20, 10, 5, 2]"
833,9,ADAM,"[35, 30, 20, 10, 5, 2]"
834,11,ADAM,"[35, 30, 20, 10, 5, 2]"
835,9,ADAM,"[35, 30, 20, 10, 5, 2]"
836,9,ADAM,"[35, 30, 20, 10, 5, 2]"
837,9,ADAM,"[35, 30, 20, 10, 5, 2]"
838,8,ADAM,"[35, 30, 20, 10, 5, 2]"
839,7,ADAM,"[35, 30, 20, 10, 5, 2]"
840,7,ADAM,"[35, 30, 20, 10, 5, 2]"
841,8,ADAM,"[35, 30, 20, 10, 5, 2]"
842,8,ADAM,"[35, 30, 20, 10, 5, 2]"
843,8,ADAM,"[35, 30, 20, 10, 5, 2]"
844,7,ADAM,"[35, 30, 20, 10, 5, 2]"
845,10,ADAM,"[35, 30, 20, 10, 5, 2]"
846,12,ADAM,"[35, 30, 20, 10, 5, 2]"
847,8,ADAM,"[35, 30, 20, 10, 5, 2]"
848,6,ADAM,"[35, 30, 20, 10, 5, 2]"
849,6,ADAM,"[35, 30, 20, 10, 5, 2]"
850,7,ADAM,"[35, 30, 20, 10, 5, 2]"
851,8,ADAM,"[35, 30, 20, 10, 5, 2]"
852,11,ADAM,"[35, 30, 20, 10, 5, 2]"
853,6,ADAM,"[35, 30, 20, 10, 5, 2]"
854,7,ADAM,"[35, 30, 20, 10, 5, 2]"
855,7,ADAM,"[35, 30, 20, 10, 5, 2]"
856,8,ADAM,"[35, 30, 20, 10, 5, 2]"
857,8,ADAM,"[35, 30, 20, 10, 5, 2]"
858,8,ADAM,"[35, 30, 20, 10, 5, 2]"
859,11,ADAM,"[35, 30, 20, 10, 5, 2]"
860,12,ADAM,"[35, 30, 20, 10, 5, 2]"
861,9,ADAM,"[35, 30, 20, 10, 5, 2]"
862,8,ADAM,"[35, 30, 20, 10, 5, 2]"
863,10,ADAM,"[35, 30, 20, 10, 5, 2]"
864,9,ADAM,"[35, 30, 20, 10, 5, 2]"
865,7,ADAM,"[35, 30, 20, 10, 5, 2]"
866,9,ADAM,"[35, 30, 20, 10, 5, 2]"
867,8,ADAM,"[35, 30, 20, 10, 5, 2]"
868,8,ADAM,"[35, 30, 20, 10, 5, 2]"
869,6,ADAM,"[35, 30, 20, 10, 5, 2]"
870,7,ADAM,"[35, 30, 20, 10, 5, 2]"
871,9,ADAM,"[35, 30, 20, 10, 5, 2]"
872,9,ADAM,"[35, 30, 20, 10, 5, 2]"
873,6,ADAM,"[35, 30, 20, 10, 5, 2]"
874,8,ADAM,"[35, 30, 20, 10, 5, 2]"
875,7,ADAM,"[35, 30, 20, 10, 5, 2]"
876,7,ADAM,"[35, 30, 20, 10, 5, 2]"
877,6,ADAM,"[35, 30, 20, 10, 5, 2]"
878,9,ADAM,"[35, 30, 20, 10, 5, 2]"
879,7,ADAM,"[35, 30, 20, 10, 5, 2]"
880,7,ADAM,"[35, 30, 20, 10, 5, 2]"
881,7,ADAM,"[35, 30, 20, 10, 5, 2]"
882,9,ADAM,"[35, 30, 20, 10, 5, 2]"
883,7,ADAM,"[35, 30, 20, 10, 5, 2]"
884,6,ADAM,"[35, 30, 20, 10, 5, 2]"
885,7,ADAM,"[35, 30, 20, 10, 5, 2]"
886,7,ADAM,"[35, 30, 20, 10, 5, 2]"
887,7,ADAM,"[35, 30, 20, 10, 5, 2]"
888,7,ADAM,"[35, 30, 20, 10, 5, 2]"
889,6,ADAM,"[35, 30, 20, 10, 5, 2]"
890,7,ADAM,"[35, 30, 20, 10, 5, 2]"
891,8,ADAM,"[35, 30, 20, 10, 5, 2]"
892,8,ADAM,"[35, 30, 20, 10, 5, 2]"
893,6,ADAM,"[35, 30, 20, 10, 5, 2]"
894,7,ADAM,"[35, 30, 20, 10, 5, 2]"
895,8,ADAM,"[35, 30, 20, 10, 5, 2]"
896,7,ADAM,"[35, 30, 20, 10, 5, 2]"
897,6,ADAM,"[35, 30, 20, 10, 5, 2]"
898,10,ADAM,"[35, 30, 20, 10, 5, 2]"
899,7,ADAM,"[35, 30, 20, 10, 5, 2]"
900,9,ADAM,"[35, 30, 20, 10, 5, 2]"
901,11,ADAM,"[35, 30, 20, 10, 5, 2]"
902,7,ADAM,"[35, 30, 20, 10, 5, 2]"
903,10,ADAM,"[35, 30, 20, 10, 5, 2]"
904,8,ADAM,"[35, 30, 20, 10, 5, 2]"
905,8,ADAM,"[35, 30, 20, 10, 5, 2]"
906,6,ADAM,"[35, 30, 20, 10, 5, 2]"
907,7,ADAM,"[35, 30, 20, 10, 5, 2]"
908,9,ADAM,"[35, 30, 20, 10, 5, 2]"
909,11,ADAM,"[35, 30, 20, 10, 5, 2]"
910,8,ADAM,"[35, 30, 20, 10, 5, 2]"
911,7,ADAM,"[35, 30, 20, 10, 5, 2]"
912,9,ADAM,"[35, 30, 20, 10, 5, 2]"
913,12,ADAM,"[35, 30, 20, 10, 5, 2]"
914,7,ADAM,"[35, 30, 20, 10, 5, 2]"
915,7,ADAM,"[35, 30, 20, 10, 5, 2]"
916,10,ADAM,"[35, 30, 20, 10, 5, 2]"
917,10,ADAM,"[35, 30, 20, 10, 5, 2]"
918,7,ADAM,"[35, 30, 20, 10, 5, 2]"
919,8,ADAM,"[35, 30, 20, 10, 5, 2]"
920,6,ADAM,"[35, 30, 20, 10, 5, 2]"
921,6,ADAM,"[35, 30, 20, 10, 5, 2]"
922,9,ADAM,"[35, 30, 20, 10, 5, 2]"
923,7,ADAM,"[35, 30, 20, 10, 5, 2]"
924,7,ADAM,"[35, 30, 20, 10, 5, 2]"
925,6,ADAM,"[35, 30, 20, 10, 5, 2]"
926,8,ADAM,"[35, 30, 20, 10, 5, 2]"
927,6,ADAM,"[35, 30, 20, 10, 5, 2]"
928,7,ADAM,"[35, 30, 20, 10, 5, 2]"
929,7,ADAM,"[35, 30, 20, 10, 5, 2]"
930,6,ADAM,"[35, 30, 20, 10, 5, 2]"
