Epoch,Error,Optimizer,Architecture
1962,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1963,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1964,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1965,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1966,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1967,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1968,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1969,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1970,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1971,3,ADAM,"[35, 30, 20, 10, 5, 2]"
1972,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1973,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1974,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1975,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1976,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1977,3,ADAM,"[35, 30, 20, 10, 5, 2]"
1978,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1979,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1980,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1981,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1982,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1983,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1984,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1985,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1986,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1987,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1988,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1989,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1990,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1991,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1992,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1993,3,ADAM,"[35, 30, 20, 10, 5, 2]"
1994,3,ADAM,"[35, 30, 20, 10, 5, 2]"
1995,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1996,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1997,3,ADAM,"[35, 30, 20, 10, 5, 2]"
1998,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1999,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2000,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2001,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2002,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2003,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2004,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2005,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2006,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2007,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2008,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2009,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2010,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2011,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2012,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2013,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2014,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2015,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2016,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2017,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2018,7,ADAM,"[35, 30, 20, 10, 5, 2]"
2019,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2020,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2021,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2022,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2023,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2024,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2025,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2026,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2027,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2028,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2029,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2030,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2031,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2032,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2033,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2034,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2035,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2036,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2037,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2038,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2039,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2040,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2041,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2042,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2043,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2044,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2045,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2046,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2047,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2048,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2049,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2050,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2051,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2052,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2053,7,ADAM,"[35, 30, 20, 10, 5, 2]"
2054,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2055,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2056,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2057,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2058,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2059,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2060,9,ADAM,"[35, 30, 20, 10, 5, 2]"
2061,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2062,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2063,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2064,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2065,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2066,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2067,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2068,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2069,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2070,7,ADAM,"[35, 30, 20, 10, 5, 2]"
2071,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2072,9,ADAM,"[35, 30, 20, 10, 5, 2]"
2073,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2074,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2075,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2076,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2077,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2078,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2079,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2080,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2081,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2082,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2083,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2084,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2085,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2086,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2087,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2088,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2089,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2090,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2091,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2092,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2093,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2094,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2095,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2096,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2097,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2098,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2099,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2100,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2101,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2102,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2103,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2104,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2105,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2106,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2107,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2108,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2109,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2110,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2111,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2112,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2113,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2114,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2115,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2116,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2117,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2118,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2119,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2120,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2121,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2122,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2123,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2124,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2125,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2126,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2127,8,ADAM,"[35, 30, 20, 10, 5, 2]"
2128,8,ADAM,"[35, 30, 20, 10, 5, 2]"
2129,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2130,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2131,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2132,7,ADAM,"[35, 30, 20, 10, 5, 2]"
2133,11,ADAM,"[35, 30, 20, 10, 5, 2]"
2134,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2135,8,ADAM,"[35, 30, 20, 10, 5, 2]"
2136,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2137,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2138,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2139,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2140,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2141,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2142,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2143,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2144,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2145,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2146,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2147,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2148,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2149,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2150,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2151,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2152,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2153,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2154,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2155,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2156,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2157,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2158,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2159,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2160,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2161,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2162,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2163,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2164,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2165,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2166,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2167,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2168,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2169,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2170,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2171,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2172,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2173,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2174,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2175,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2176,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2177,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2178,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2179,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2180,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2181,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2182,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2183,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2184,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2185,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2186,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2187,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2188,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2189,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2190,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2191,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2192,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2193,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2194,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2195,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2196,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2197,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2198,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2199,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2200,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2201,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2202,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2203,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2204,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2205,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2206,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2207,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2208,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2209,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2210,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2211,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2212,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2213,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2214,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2215,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2216,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2217,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2218,8,ADAM,"[35, 30, 20, 10, 5, 2]"
2219,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2220,8,ADAM,"[35, 30, 20, 10, 5, 2]"
2221,7,ADAM,"[35, 30, 20, 10, 5, 2]"
2222,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2223,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2224,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2225,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2226,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2227,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2228,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2229,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2230,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2231,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2232,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2233,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2234,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2235,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2236,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2237,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2238,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2239,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2240,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2241,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2242,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2243,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2244,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2245,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2246,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2247,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2248,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2249,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2250,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2251,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2252,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2253,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2254,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2255,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2256,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2257,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2258,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2259,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2260,8,ADAM,"[35, 30, 20, 10, 5, 2]"
2261,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2262,8,ADAM,"[35, 30, 20, 10, 5, 2]"
2263,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2264,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2265,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2266,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2267,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2268,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2269,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2270,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2271,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2272,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2273,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2274,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2275,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2276,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2277,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2278,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2279,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2280,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2281,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2282,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2283,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2284,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2285,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2286,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2287,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2288,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2289,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2290,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2291,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2292,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2293,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2294,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2295,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2296,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2297,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2298,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2299,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2300,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2301,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2302,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2303,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2304,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2305,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2306,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2307,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2308,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2309,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2310,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2311,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2312,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2313,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2314,8,ADAM,"[35, 30, 20, 10, 5, 2]"
2315,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2316,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2317,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2318,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2319,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2320,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2321,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2322,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2323,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2324,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2325,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2326,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2327,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2328,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2329,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2330,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2331,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2332,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2333,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2334,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2335,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2336,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2337,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2338,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2339,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2340,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2341,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2342,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2343,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2344,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2345,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2346,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2347,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2348,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2349,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2350,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2351,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2352,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2353,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2354,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2355,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2356,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2357,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2358,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2359,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2360,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2361,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2362,11,ADAM,"[35, 30, 20, 10, 5, 2]"
2363,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2364,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2365,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2366,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2367,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2368,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2369,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2370,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2371,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2372,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2373,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2374,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2375,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2376,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2377,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2378,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2379,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2380,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2381,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2382,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2383,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2384,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2385,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2386,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2387,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2388,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2389,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2390,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2391,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2392,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2393,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2394,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2395,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2396,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2397,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2398,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2399,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2400,8,ADAM,"[35, 30, 20, 10, 5, 2]"
2401,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2402,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2403,5,ADAM,"[35, 30, 20, 10, 5, 2]"
2404,4,ADAM,"[35, 30, 20, 10, 5, 2]"
2405,6,ADAM,"[35, 30, 20, 10, 5, 2]"
2406,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2407,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2408,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2409,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2410,2,ADAM,"[35, 30, 20, 10, 5, 2]"
2411,3,ADAM,"[35, 30, 20, 10, 5, 2]"
2412,3,ADAM,"[35, 30, 20, 10, 5, 2]"
